frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
0.000207,686.960659,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.997317,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000149,686.960808,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.997338,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000128,686.960936,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.997337,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,64,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000126,686.961062,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.997333,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:33,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,53,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.998971,688.960033,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000306,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:35,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,155,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000505,688.960538,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000351,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000402,688.96094,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000593,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:36:32,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,162,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000177,688.961117,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000665,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:30,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,50,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000139,688.961256,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000597,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000106,688.961362,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.000554,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000123,688.961485,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000549,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,74,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000127,688.961612,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.00055,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:36,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,86,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.998706,690.960318,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000285,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:37,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,197,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000748,690.961066,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000528,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:34,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,54,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000175,690.961241,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000301,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:30,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,190,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000107,690.961348,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000231,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000136,690.961484,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000228,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000108,690.961592,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.00023,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000122,690.961714,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000229,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:32,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,82,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000253,690.961967,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000355,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:35,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,95,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997667,692.959634,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.999316,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:33:38,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,138,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.00259,692.962224,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.001158,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:31,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,51,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.00019,692.962414,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.001173,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:38:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,189,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000222,692.962636,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.001288,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.00016,692.962796,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.001312,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000111,692.962907,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.001315,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000127,692.963034,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.00132,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,84,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000127,692.963161,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.001194,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,74,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997341,694.960502,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000868,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:38,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,178,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000601,694.961103,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.998879,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:31,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,51,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000166,694.961269,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.998855,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:38,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,158,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000181,694.96145,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.998814,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:31,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,51,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000185,694.961635,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.998839,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000108,694.961743,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.998836,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000122,694.961865,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.998831,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:31,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,51,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.00033,694.962195,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.999034,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:35,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,95,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997542,696.959737,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.999235,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:38:34,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,184,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000664,696.960401,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.999298,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:30,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,50,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000686,696.961087,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.999818,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,171,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000161,696.961248,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.999798,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000144,696.961392,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.999757,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.00011,696.961502,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.999759,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000124,696.961626,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.999761,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:33,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,83,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000259,696.961885,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.99969,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:35,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,65,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997554,698.959439,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.999702,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:36:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,169,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.002537,698.961976,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.001575,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:39,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,59,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000549,698.962525,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.001438,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:36,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,146,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000161,698.962686,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.001438,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:39,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,59,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000259,698.962945,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.001553,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000114,698.963059,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.001557,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000127,698.963186,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.00156,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:32,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,62,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000126,698.963312,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.001427,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:36,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,76,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997597,700.960909,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.00147,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:38,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,148,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.001547,700.962456,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.00048,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:38,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,58,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000173,700.962629,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000104,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:34,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,154,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000208,700.962837,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000151,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:38,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,58,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.00019,700.963027,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000082,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000112,700.963139,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.00008,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000126,700.963265,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000079,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:39,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,79,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000129,700.963394,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000082,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:33,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,53,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.996107,702.959501,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.998592,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:38:35,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,185,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000531,702.960032,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.997576,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:37,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,57,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000156,702.960188,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.997559,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:33,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,143,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000105,702.960293,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.997456,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:34,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,54,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000133,702.960426,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.997399,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000107,702.960533,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.997394,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000288,702.960821,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.997556,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,84,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000162,702.960983,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.997589,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:30,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,80,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
2.000249,704.961232,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.001731,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:33:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,131,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000235,704.961467,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.001435,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,55,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000114,704.961581,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.001393,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,159,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000103,704.961684,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.001391,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:34,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,54,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000247,704.961931,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.001505,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000119,704.96205,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.001517,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000126,704.962176,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.001355,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:32,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,92,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000127,704.962303,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.00132,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,54,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997382,706.959685,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.998453,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:33:36,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,136,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
