frame.time_delta,tcp.time_delta,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,mqtt.hdrflags,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.ver,class,label
0.000855,2.002834,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000164,2.002949,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000106,2.003022,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,2.003115,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000296,2.003377,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000227,2.003566,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000152,2.003678,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998247,2.000182,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000579,1.999906,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000158,1.9999,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,1.999901,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000407,2.000173,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000153,2.00003,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000131,1.999934,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000131,1.999913,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.997382,59.997246,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
0.000131,0.000131,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000418,59.997628,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8.1e-05,8.1e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
7.1e-05,0.999749,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.2e-05,5.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.7e-05,0.999279,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.7e-05,4.7e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.4e-05,59.997483,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.4e-05,4.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.3e-05,59.997467,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.3e-05,4.3e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.1e-05,0.999413,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.9e-05,4.9e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.2e-05,0.999407,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.8e-05,4.8e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000294,59.9974,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
6.4e-05,6.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.2e-05,0.999468,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.1e-05,5.1e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.3e-05,59.997362,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.5e-05,4.5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.3e-05,0.999517,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.1e-05,5.1e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000232,59.997404,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
0.000131,0.000131,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000109,59.997528,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.3e-05,5.3e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000124,1.000086,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.8e-05,5.8e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
9.5e-05,1.000108,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.5e-05,5.5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.99862,1.000648,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000685,1.001229,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000154,1.001089,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.9e-05,1.001088,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000281,1.000898,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000142,1.000838,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000202,1.000333,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000167,1.00035,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997702,1.999432,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000463,1.99921,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000155,1.999211,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,1.99922,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00014,1.999079,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00024,1.999177,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00014,1.999115,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000127,1.999075,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998806,2.000179,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.007749,2.007465,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000166,2.007476,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000115,2.007483,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,2.007478,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,2.007346,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000121,2.007327,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000245,2.007445,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998557,2.007196,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00023,1.999677,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000114,1.999625,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000219,1.999729,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000158,1.999752,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,1.999752,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000225,1.999856,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.002812,2.002423,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.990149,1.994015,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.004727,1.998512,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000168,1.998566,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000109,1.998456,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000134,1.998432,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000109,1.998433,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,1.99833,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000219,1.995737,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.992978,1.998566,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000459,1.994298,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000153,1.994283,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000324,1.994498,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000174,1.994538,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,1.994534,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,1.994535,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,1.99444,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.005321,2.006783,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00028,2.006604,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000236,2.006687,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,2.006471,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000136,2.006433,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000111,2.006439,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.00644,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,2.006442,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.992464,1.993585,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001154,1.994459,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000276,1.994499,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000138,1.994529,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000141,1.994534,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000109,1.994532,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,1.99453,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,1.994529,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998437,2.000502,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001715,2.001063,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000173,2.00096,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,2.00093,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000137,2.000926,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,2.000924,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000238,2.00104,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000137,2.001052,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.996996,1.999611,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.002925,2.000821,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000313,2.000961,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000115,2.000968,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000243,2.001074,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00012,2.001087,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,2.000974,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000128,2.000965,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.996592,2.000561,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000678,1.998314,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000159,1.99816,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,1.998152,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,1.998044,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000188,1.998112,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000174,1.998161,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00013,1.998163,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998401,1.999972,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001348,2.000642,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000165,2.000648,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,2.000649,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000134,2.000648,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,2.000567,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000194,2.000587,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000175,2.000632,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997418,1.999649,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001109,1.99941,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000398,1.999643,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000154,1.999689,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001792,2.001347,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000165,2.001405,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000134,2.001345,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000127,2.001297,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.99597,1.999849,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000457,1.999197,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000154,1.998953,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000232,1.999031,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000212,1.997451,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000111,1.997397,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,1.997385,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,1.997384,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.000598,2.002012,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000262,2.001817,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000113,2.001776,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000103,2.001647,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000134,2.001569,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,2.001566,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.001568,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000244,2.001686,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.996839,1.997927,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000522,1.998187,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000152,1.998226,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000104,1.998227,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000388,1.998481,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000146,1.998519,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,1.998517,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,1.998397,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998423,1.999981,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000644,2.000103,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000166,2.000117,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,2.000118,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,1.999865,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000106,1.999825,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000121,1.999824,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000239,1.999939,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999014,2.00053,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001005,2.000891,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000252,2.000977,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000118,2.00099,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000139,2.000994,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000112,2.001,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.001003,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000129,2.000893,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.99789,1.999769,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000768,1.999532,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000315,1.999595,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000138,1.999615,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000222,1.999698,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00014,1.999726,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,1.999725,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,1.999719,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999907,2.001736,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000236,2.001204,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000112,2.001001,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000101,2.000964,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000128,2.00087,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,2.000837,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00012,2.000834,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000257,2.000968,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.000346,2.001407,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000239,2.00141,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000115,2.001413,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000102,2.001414,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000133,2.001419,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000114,2.001426,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000245,2.001551,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000134,2.001428,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.99554,1.996622,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00052,1.996903,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000157,1.996945,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000286,1.997129,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000268,1.997264,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000128,1.997278,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,1.997159,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00013,1.997155,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998097,1.999712,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000454,1.999646,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000241,1.99973,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00011,1.999554,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,1.999421,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000228,1.999521,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00018,1.999575,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000207,1.999652,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999452,2.001007,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000664,2.001217,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000161,2.001137,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000106,2.001133,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000137,2.001135,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00011,2.001017,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,2.000959,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000213,2.000965,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999242,2.000755,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000329,2.00042,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000224,2.000483,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000112,2.000489,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,2.000487,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000205,2.000582,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000298,2.000758,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000168,2.000713,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.99732,1.998791,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001326,1.999788,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000287,1.999851,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000139,1.999878,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000143,1.999886,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000111,1.999792,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,1.999619,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000129,1.99958,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.996891,1.999151,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000668,1.998493,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00027,1.998476,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000121,1.998458,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000138,1.998453,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000109,1.998451,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000293,1.998619,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000216,1.998706,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999127,2.000942,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000595,2.000869,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000236,2.000835,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00012,2.000834,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000136,2.000832,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000111,2.000834,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.000665,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000127,2.000576,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998284,1.999733,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000988,2.000126,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000172,2.000062,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000111,2.000053,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000137,2.000054,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000117,2.00006,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000111,2.000047,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000297,2.000217,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.9977,1.999633,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000674,1.999319,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000266,1.999413,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,1.999426,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000137,1.999426,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000264,1.999573,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000164,1.999626,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000244,1.999573,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.997164,59.999915,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
0.000145,0.000145,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000463,60.000024,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
9.4e-05,9.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
8.3e-05,0.999822,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
6.1e-05,6.1e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.5e-05,0.999274,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.5e-05,5.5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.3e-05,60.00012,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5e-05,5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.4e-05,60.000138,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
0.000142,0.000142,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
9.3e-05,0.999475,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.9e-05,5.9e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.3e-05,0.999473,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.5e-05,5.5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000371,60.000363,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
9.1e-05,9.1e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.004234,1.004087,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
0.00011,0.00011,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
8.2e-05,60.004669,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.5e-05,5.5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.6e-05,1.004136,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.9e-05,5.9e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000178,60.00456,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
6.2e-05,6.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.9e-05,60.004529,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.2e-05,5.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000234,1.004626,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8.3e-05,8.3e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000112,1.004577,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
6.7e-05,6.7e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.996642,1.003977,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00022,1.00364,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,1.003601,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.5e-05,1.003576,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.3e-05,1.003556,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.1e-05,1.003441,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.3e-05,1.003382,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000183,1.003447,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000151,1.003136,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.0001,0.998892,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
8.9e-05,0.998844,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.3e-05,0.998812,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000113,0.998685,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.7e-05,0.998661,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000113,0.998457,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000191,0.998469,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.995073,1.996575,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00058,1.99706,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000158,1.996941,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,1.996863,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000252,1.996864,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000171,1.996853,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000277,1.996807,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
